household_id,id,country,region,area,community,dataset,d_seagrass,d_coral,d_mangrove,seagrass_10km,coral_10km,mangrove_10km,seagrass_coral_10km,regional_hdi,country_hdi,poverty,families_n,men_n,women_n,adults,children_n,people_total,first_adult,subsequent_adults,children,OECD-modified scale,not_working,retired,dependents_n,aquaculture,builder,carpenter,civil_servant,driver,farmer,middleman,fishing,tourism,landlord,manufacturing,mining,misc,religious,trade,admin,teaching,ocupational_multiplicity,multiplicity,non_fishing_livilihoods,own_fishing_vessel,fishing_vessel_n,fishing_vessel_type,own_motorboat,own_traditional_boat,own_fishing_gear,fishing_gear_n,fishing_gear_capital,fishing_gear_type,no_gear,static,traps,motile,basic,fishing_capital,direct_benefit,income_benefit,food_benefit,benefits,0_benefit,currency,PPP,year,inflation,annual_household_income,household_income_inflation,USD_income,2024_income_USD,international_dollars,dollar_day,adj_income,adj_income_24,adj_dollar_day_24,poverty_line,collect_fish,collect_octopus,collect_shark,collect_sea_cucumber,collect_inverts,collect_marine_resources,seaweed_farmer,fish_seagrass,seagrass_only,fish_other_n,fish_coral,coral_only,fish_mangrove,fish_other,fish_seagrass_coral,fish_seagrass_mangrove,habitats_n,prefered_habitat,why_habitat,fish_week,diet_diversity_adj,diet_diversity_weekly,cereals,roots and tubers,milk,fruit,vegetables,nuts_seeds,fish,meat,eggs
HS_ID_tomia_26,26,Indonesia,Wakatobi,Tomia,Patua I,Tomia,0.318,0.49,20.4,1,1,0,2,0.685,0.718,3.6,1,1,1,2,0,2,1,0.5,0,1.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,1,1,Traditiol Boat,0,1,1,1,1,Fish Trap,0,0,1,0,0,2,1,1,1,Food & livelihood security,0,IDR,"15,612.80",2015,1.33,12000000,15960000,888.89,1182.2237,1022.238164,2.44,592.59,681.49,1.87,2.15,1,0,0,0,1,2,0,0,0,1,1,1,0,0,0,0,1,coral reef,Empty,7,5,5,1,0,1,1,1,1,0,0,0
HS_ID_tomia_34,34,Indonesia,Wakatobi,Tomia,Waitii timur,Tomia,0.248,0.609,20.6,1,1,0,2,0.685,0.718,3.6,1,1,1,2,3,5,1,0.5,0.9,2.4,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,1,1,Traditiol Boat,0,1,1,1,1,Fishing net,0,0,0,1,0,2,1,1,1,Food & livelihood security,0,IDR,"15,612.80",2015,1.33,12000000,15960000,888.89,1182.2237,1022.238164,2.44,370.37,425.93,1.17,2.15,1,0,0,0,1,2,0,1,0,1,1,0,0,0,1,0,2,seagrass,Reliability,7,6,6,0,1,0,0,0,0,0,0,0
HS_TZ_zanzibar_26,26,Tanzania,Zanzibar,Unguja South,Unguga Ukuu,Zanzibar,1.41,5.71,1.05,1,1,1,2,0.612,0.529,55.4,1,0,2,2,8,10,1,0.5,2.4,3.9,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,1,0,0,0,0,0,1,0,1,Food security,0,TZS,"3,972.60",2017,1.28,600000,768000,263.85,337.728,193.3242713,0.72,67.65,49.57,0.14,2.15,1,1,0,1,1,4,1,1,1,0,0,0,0,0,0,0,1,seagrass,Empty,6,3,3,1,0,1,1,1,1,0,0,0
HS_ID_tomia_4,4,Indonesia,Wakatobi,Tomia,Kel. Onemai,Tomia,0.2,0.65,17.4,1,1,0,2,0.685,0.718,3.6,1,3,2,5,3,8,1,2,0.9,3.9,0,0,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,2.5,1,0,0,,0,0,1,1,1,Fish Trap,0,0,1,0,0,1,1,1,1,Food & livelihood security,0,IDR,"15,612.80",2015,1.33,12000000,15960000,888.89,1182.2237,1022.238164,2.44,227.92,262.11,0.72,2.15,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,2,coral reef,Reliability,7,5,5,0,1,1,1,1,1,0,0,0
HS_ID_tomia_40,40,Indonesia,Wakatobi,Tomia,Patua II,Tomia,1.05,1.25,19.5,1,1,0,2,0.685,0.718,3.6,1,1,1,2,3,5,1,0.5,0.9,2.4,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,1,1,Traditiol Boat,0,1,0,0,0,,1,0,0,0,0,1,0,1,1,Food & livelihood security,0,IDR,"15,612.80",2015,1.33,12000000,15960000,888.89,1182.2237,1022.238164,2.44,370.37,425.93,1.17,2.15,1,0,0,0,1,2,0,1,1,0,0,0,0,0,0,0,1,seagrass,Reliability,7,3,3,1,0,0,1,1,1,0,0,0
HS_ID_tomia_47,47,Indonesia,Wakatobi,Tomia,Waitii,Tomia,0.277,1.14,21.4,1,1,0,2,0.685,0.718,3.6,1,1,1,2,5,7,1,0.5,1.5,3,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,1,2,"Traditiol Boat, Motorboat",1,1,1,1,1,Fishing net,0,0,0,1,0,3,1,1,1,Food & livelihood security,0,IDR,"15,612.80",2015,1.33,12000000,15960000,888.89,1182.2237,1022.238164,2.44,296.30,340.75,0.93,2.15,1,1,0,0,1,3,0,1,1,0,0,0,0,0,0,0,1,seagrass,Reliability,7,4,4,1,0,0,1,1,0,0,0,0
HS_ID_tomia_49,49,Indonesia,Wakatobi,Tomia,Waitii,Tomia,0.277,1.14,21.4,1,1,0,2,0.685,0.718,3.6,1,3,2,5,3,8,1,2,0.9,3.9,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5,0,1,1,Traditiol Boat,0,1,0,0,0,,1,0,0,0,0,1,1,1,1,Food & livelihood security,0,IDR,"15,612.80",2015,1.33,12000000,15960000,888.89,1182.2237,1022.238164,2.44,227.92,262.11,0.72,2.15,1,1,0,0,1,3,0,1,0,1,1,0,0,0,1,0,2,coral reef,Reliability,7,5,5,1,0,0,1,1,1,0,0,0
HS_ID_tomia_51,51,Indonesia,Wakatobi,Tomia,Wawo Timu,Tomia,1.66,1.96,20.5,1,1,0,2,0.685,0.718,3.6,1,1,1,2,3,5,1,0.5,0.9,2.4,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,1,1,Motorboat,1,0,0,0,0,,1,0,0,0,0,1,1,1,1,Food & livelihood security,0,IDR,"15,612.80",2015,1.33,12000000,15960000,888.89,1182.2237,1022.238164,2.44,370.37,425.93,1.17,2.15,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,2,coral reef,Reliability,7,5,5,1,0,0,1,1,1,0,0,0
HS_ID_tomia_57,57,Indonesia,Wakatobi,Tomia,Dete,Tomia,0.111,0.26,30.8,1,1,0,2,0.685,0.718,3.6,1,1,2,3,1,3,1,1,0.3,2.3,0,0,1,0, ,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,0,1,1,Motorboat,1,0,0,0,0,,1,0,0,0,0,1,0,1,1,Food & livelihood security,0,IDR,"15,612.80",2015,1.33,12000000,15960000,888.89,1182.2237,1022.238164,2.44,386.47,444.45,1.22,2.15,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,seagrass,Reliability,7,3,3,1,0,0,1,1,1,0,0,0
HS_ID_tomia_6,6,Indonesia,Wakatobi,Tomia,Kahianga,Tomia,2.77,2.91,24.2,1,1,0,2,0.685,0.718,3.6,1,4,1,5,2,7,1,2,0.6,3.6,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,2.5,1,0,0,,0,0,1,1,1,Fish Trap,0,0,1,0,0,1,1,1,1,Food & livelihood security,0,IDR,"15,612.80",2015,1.33,12000000,15960000,888.89,1182.2237,1022.238164,2.44,246.91,283.96,0.78,2.15,1,0,0,0,1,2,0,1,0,1,1,0,0,0,1,0,2,seagrass,Reliability,7,7,7,1,0,1,1,1,1,0,0,0
HS_ID_tomia_73,73,Indonesia,Wakatobi,Tomia,Patipelong,Tomia,0.191,1.03,24.7,1,1,0,2,0.685,0.718,3.6,1,1,2,3,1,3,1,1,0.3,2.3,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1.5,1,1,1,Motorboat,1,0,1,1,1,Fishing net,0,0,0,1,0,2,1,1,1,Food & livelihood security,0,IDR,"15,612.80",2015,1.33,12000000,15960000,888.89,1182.2237,1022.238164,2.44,386.47,444.45,1.22,2.15,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,2,seagrass,Reliability,7,5,5,1,0,1,1,1,1,0,0,0
HS_ID_tomia_76,76,Indonesia,Wakatobi,Tomia,Waha,Tomia,0.2,0.65,17.4,1,1,0,2,0.685,0.718,3.6,1,3,3,6,4,6,1,2.5,1.2,4.7,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,6,0,1,1,Motorboat,1,0,0,0,0,,1,0,0,0,0,1,1,1,1,Food & livelihood security,0,IDR,"15,612.80",2015,1.33,12000000,15960000,888.89,1182.2237,1022.238164,2.44,189.13,217.50,0.60,2.15,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,seagrass,Suitability,7,4,4,1,0,0,1,1,1,0,0,0
HS_ID_tomia_85,85,Indonesia,Wakatobi,Tomia,Kollosoha,Tomia,0.277,0.465,19.9,1,1,0,2,0.685,0.718,3.6,1,1,4,5,3,5,1,2,0.9,3.9,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5,0,1,1,Motorboat,1,0,1,1,1,Fishing net,0,0,0,1,0,2,1,1,1,Food & livelihood security,0,IDR,"15,612.80",2015,1.33,12000000,15960000,888.89,1182.2237,1022.238164,2.44,227.92,262.11,0.72,2.15,1,1,0,0,0,2,0,1,1,0,0,0,0,0,0,0,1,seagrass,Empty,7,3,3,1,0,1,1,1,1,0,0,0
HS_ID_tomia_90,90,Indonesia,Wakatobi,Tomia,Runduma,Tomia,0.083,0.192,58.6,1,1,0,2,0.685,0.718,3.6,1,3,3,6,4,6,1,2.5,1.2,4.7,0,0,4,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,3,1,1,1,Motorboat,1,0,0,0,0,,1,0,0,0,0,1,1,1,1,Food & livelihood security,0,IDR,"15,612.80",2015,1.33,12000000,15960000,888.89,1182.2237,1022.238164,2.44,189.13,217.50,0.60,2.15,1,0,0,0,1,2,0,1,1,0,0,0,0,0,0,0,1,seagrass,Empty,7,4,4,1,0,1,1,1,1,0,0,0
HS_ID_wangiwangi_1,1,Indonesia,Wakatobi,Wangiwangi,Lia Bahari Indah,WangiWangi,0.532,1.45,0.929,1,1,1,2,0.685,0.718,3.6,1,2,3,5,3,8,1,2,0.9,3.9,0,0,3,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,4,1.25,3,1,1,Traditiol Boat,0,1,0,0,0,,1,0,0,0,0,1,0,1,1,Food & livelihood security,0,IDR,"15,612.80",2015,1.33,12000000,15960000,888.89,1182.2237,1022.238164,2.44,227.92,262.11,0.72,2.15,1,1,0,1,1,4,1,1,0,1,1,0,0,0,1,0,2,seagrass,Reliability,7,7,7,1,0,1,1,1,1,0,0,0
HS_ID_wangiwangi_109,109,Indonesia,Wakatobi,Wangiwangi,Pongo,WangiWangi,0.389,0.82,7.2,1,1,1,2,0.685,0.718,3.6,1,1,1,2,2,4,1,0.5,0.6,2.1,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,Motorboat,1,0,0,0,0,,1,0,0,0,0,1,1,1,1,Food & livelihood security,0,IDR,"15,612.80",2015,1.33,12000000,15960000,888.89,1182.2237,1022.238164,2.44,423.28,486.78,1.33,2.15,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,coral reef,Empty,7,6,6,1,0,1,1,1,1,0,0,0
HS_ID_kaledupa_100,100,Indonesia,Wakatobi,Kaledupa,Sombano,Kaledupa,0.11,1.16,2.33,1,1,1,2,0.685,0.718,3.6,1,1,1,2,1,3,1,0.5,0.3,1.8,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,,0,0,0,0,0,,1,0,0,0,0,0,0,0,1,Food security,0,IDR,"15,612.80",2012,1.37,2400000,3288000,177.78,243.5586,210.5964337,0.49,98.77,117.00,0.32,2.15,1,1,0,0,0,2,1,1,1,0,0,0,0,0,0,0,1,seagrass,Empty,7,4,4,1,0,1,1,1,1,0,0,0
HS_ID_wangiwangi_117,117,Indonesia,Wakatobi,Wangiwangi,Longa,WangiWangi,0.263,0.34,0.533,1,1,1,2,0.685,0.718,3.6,2,1,1,2,1,4,1,0.5,0.3,1.8,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,,0,0,0,0,0,,1,0,0,0,0,0,0,1,1,Food & livelihood security,0,IDR,"15,612.80",2015,1.33,12000000,15960000,888.89,1182.2237,1022.238164,2.44,493.83,567.91,1.56,2.15,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,2,coral reef,Empty,7,6,6,1,0,1,0,0,0,0,0,0
HS_ID_kaledupa_42,42,Indonesia,Wakatobi,Kaledupa,Sandi,Kaledupa,0.81,1.88,0.528,1,1,1,2,0.685,0.718,3.6,1,2,1,3,0,3,1,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,,0,0,0,0,0,,1,0,0,0,0,0,0,0,1,Food security,0,IDR,"15,612.80",2012,1.37,2400000,3288000,177.78,243.5586,210.5964337,0.49,88.89,105.30,0.29,2.15,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,seagrass,Reliability,7,4,4,1,0,1,0,1,1,0,0,0
HS_ID_wangiwangi_143,143,Indonesia,Wakatobi,Wangiwangi,Kabita Togo,WangiWangi,0.105,0.409,9.45,1,1,1,2,0.685,0.718,3.6,1,1,1,2,2,4,1,0.5,0.6,2.1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,1,1,1,1,Motorboat,1,0,0,0,0,,1,0,0,0,0,1,1,1,1,Food & livelihood security,0,IDR,"15,612.80",2015,1.33,12000000,15960000,888.89,1182.2237,1022.238164,2.44,423.28,486.78,1.33,2.15,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,deep water,Empty,7,5,5,1,0,1,0,0,0,0,0,0
HS_ID_wangiwangi_146,146,Indonesia,Wakatobi,Wangiwangi,Waelumu,WangiWangi,0.105,0.409,9.45,1,1,1,2,0.685,0.718,3.6,1,1,1,2,2,4,1,0.5,0.6,2.1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,1,1,Motorboat,1,0,1,1,1,Fishing net,0,0,0,1,0,2,1,1,1,Food & livelihood security,0,IDR,"15,612.80",2015,1.33,12000000,15960000,888.89,1182.2237,1022.238164,2.44,423.28,486.78,1.33,2.15,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,deep water,Empty,7,4,4,1,0,0,1,1,1,0,0,0
HS_ID_wangiwangi_16,16,Indonesia,Wakatobi,Wangiwangi,Matahora,WangiWangi,0.34,0.951,5.78,1,1,1,2,0.685,0.718,3.6,2,2,2,4,5,9,1,1.5,1.5,4,0,0,5,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,1.333333333,2,1,1,Traditiol Boat,0,1,1,1,1,Fishing net,0,0,0,1,0,2,1,1,1,Food & livelihood security,0,IDR,"15,612.80",2015,1.33,12000000,15960000,888.89,1182.2237,1022.238164,2.44,222.22,255.56,0.70,2.15,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,coral reef,Empty,7,7,6,1,0,1,1,1,1,0,0,0
HS_ID_wangiwangi_23,23,Indonesia,Wakatobi,Wangiwangi,Liya Togo,WangiWangi,0.532,1.45,0.929,1,1,1,2,0.685,0.718,3.6,1,1,1,2,2,4,1,0.5,0.6,2.1,0,0,2,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,0.666666667,2,1,1,Traditiol Boat,0,1,1,1,1,Fish Trap,0,0,1,0,0,2,1,1,1,Food & livelihood security,0,IDR,"15,612.80",2015,1.33,12000000,15960000,888.89,1182.2237,1022.238164,2.44,423.28,486.78,1.33,2.15,1,0,0,1,0,2,1,1,1,0,0,0,0,0,0,0,1,seagrass,Reliability,7,4,4,0,1,0,1,1,1,0,0,0
HS_ID_wangiwangi_25,25,Indonesia,Wakatobi,Wangiwangi,Liya Togo,WangiWangi,0.532,1.45,0.929,1,1,1,2,0.685,0.718,3.6,1,1,1,2,2,4,1,0.5,0.6,2.1,0,0,2,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,4,0.5,3,1,1,Traditiol Boat,0,1,0,0,0,,1,0,0,0,0,1,1,1,1,Food & livelihood security,0,IDR,"15,612.80",2015,1.33,12000000,15960000,888.89,1182.2237,1022.238164,2.44,423.28,486.78,1.33,2.15,1,0,0,0,0,1,1,1,0,1,1,0,0,0,1,0,2,seagrass,Reliability,7,8,7,1,0,1,1,1,1,0,0,0
HS_ID_wangiwangi_28,28,Indonesia,Wakatobi,Wangiwangi,Liya one melangka,WangiWangi,0.266,0.616,4.09,1,1,1,2,0.685,0.718,3.6,1,1,1,2,4,6,1,0.5,1.2,2.7,0,0,4,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,Traditiol Boat,0,1,0,0,0,,1,0,0,0,0,1,1,1,1,Food & livelihood security,0,IDR,"15,612.80",2015,1.33,12000000,15960000,888.89,1182.2237,1022.238164,2.44,329.22,378.61,1.04,2.15,1,0,0,1,0,2,1,0,0,1,1,1,0,0,0,0,1,coral reef,Reliability,7,7,7,1,1,1,1,1,1,0,0,0
HS_ID_wangiwangi_29,29,Indonesia,Wakatobi,Wangiwangi,Liya one melangka,WangiWangi,0.266,0.616,4.09,1,1,1,2,0.685,0.718,3.6,1,1,1,2,2,4,1,0.5,0.6,2.1,0,0,2,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,0.666666667,2,1,1,Traditiol Boat,0,1,1,1,1,Fishing net,0,0,0,1,0,2,1,1,1,Food & livelihood security,0,IDR,"15,612.80",2015,1.33,12000000,15960000,888.89,1182.2237,1022.238164,2.44,423.28,486.78,1.33,2.15,1,0,0,1,0,2,1,1,0,1,1,0,0,0,1,0,2,coral reef,Reliability,7,8,7,0,1,1,1,1,1,0,0,0
HS_ID_wangiwangi_3,3,Indonesia,Wakatobi,Wangiwangi,Lia Bahari Indah,WangiWangi,0.532,1.45,0.929,1,1,1,2,0.685,0.718,3.6,1,1,2,3,2,5,1,1,0.6,2.6,0,0,2,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,4,0.75,3,1,1,Traditiol Boat,0,1,1,1,1,Fishing net,0,0,0,1,0,2,1,1,1,Food & livelihood security,0,IDR,"15,612.80",2015,1.33,12000000,15960000,888.89,1182.2237,1022.238164,2.44,341.88,393.17,1.08,2.15,1,0,0,1,0,2,0,1,0,1,1,0,0,0,1,0,2,seagrass,Reliability,7,6,6,1,0,1,1,1,1,0,0,0
HS_ID_wangiwangi_32,32,Indonesia,Wakatobi,Wangiwangi,Waetuno,WangiWangi,0.34,0.951,5.78,1,1,1,2,0.685,0.718,3.6,1,1,1,2,1,3,1,0.5,0.3,1.8,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,Traditiol Boat,0,1,0,0,0,,1,0,0,0,0,1,1,1,1,Food & livelihood security,0,IDR,"15,612.80",2015,1.33,12000000,15960000,888.89,1182.2237,1022.238164,2.44,493.83,567.91,1.56,2.15,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,coral reef,Reliability,7,7,6,1,0,1,1,1,1,0,0,0
HS_ID_wangiwangi_36,36,Indonesia,Wakatobi,Wangiwangi,Waha,WangiWangi,0.038,2.1,2.21,1,1,1,2,0.685,0.718,3.6,1,1,1,2,3,5,1,0.5,0.9,2.4,0,0,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,0,1,1,Motorboat,1,0,0,0,0,,1,0,0,0,0,1,1,1,1,Food & livelihood security,0,IDR,"15,612.80",2015,1.33,12000000,15960000,888.89,1182.2237,1022.238164,2.44,370.37,425.93,1.17,2.15,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,deep water,Accessability,7,8,7,1,0,1,1,1,1,0,0,0
HS_ID_wangiwangi_5,5,Indonesia,Wakatobi,Wangiwangi,Lia Bahari Indah,WangiWangi,0.532,1.45,0.929,1,1,1,2,0.685,0.718,3.6,1,2,3,5,3,8,1,2,0.9,3.9,0,0,3,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,1.666666667,2,1,1,Traditiol Boat,0,1,1,1,1,Fishing net,0,0,0,1,0,2,1,1,1,Food & livelihood security,0,IDR,"15,612.80",2015,1.33,12000000,15960000,888.89,1182.2237,1022.238164,2.44,227.92,262.11,0.72,2.15,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,seagrass,Reliability,7,4,4,1,0,1,1,1,1,0,0,0
HS_ID_kaledupa_127,127,Indonesia,Wakatobi,Kaledupa,Darawa,Kaledupa,0.17,3.46,1.05,1,1,1,2,0.685,0.718,3.6,1,1,1,2,4,6,1,0.5,1.2,2.7,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,1,Motorboat,1,0,1,1,1,Fishing net,0,0,0,1,0,2,1,0,1,Food security,0,IDR,"15,612.80",2012,1.37,3600000,4932000,266.67,365.3379,315.8946505,0.73,98.77,117.00,0.32,2.15,1,1,0,0,0,2,1,1,0,1,0,0,0,1,0,0,2,seagrass,Empty,7,7,7,1,0,0,0,0,1,0,0,0
HS_ID_kaledupa_135,135,Indonesia,Wakatobi,Kaledupa,Darawa,Kaledupa,0.17,3.46,1.05,1,1,1,2,0.685,0.718,3.6,1,1,1,2,2,4,1,0.5,0.6,2.1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,1,Motorboat,1,0,1,2,2,"Fishing net, Fish fence",0,1,0,1,0,3,1,0,1,Food security,0,IDR,"15,612.80",2012,1.37,3600000,4932000,266.67,365.3379,315.8946505,0.73,126.99,150.43,0.41,2.15,0,1,0,0,1,2,1,1,1,0,0,0,0,0,0,0,1,seagrass,Empty,7,2,2,1,0,1,1,1,1,0,0,0
HS_ID_wangiwangi_6,6,Indonesia,Wakatobi,Wangiwangi,Numa,WangiWangi,0.071,2.11,2.14,1,1,1,2,0.685,0.718,3.6,2,4,4,8,4,12,1,3.5,1.2,5.7,0,0,4,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,4,1,1,1,Motorboat,1,0,0,0,0,,1,0,0,0,0,1,1,1,1,Food & livelihood security,0,IDR,"15,612.80",2015,1.33,12000000,15960000,888.89,1182.2237,1022.238164,2.44,155.95,179.34,0.49,2.15,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,coral reef,Reliability,7,6,6,1,0,1,1,1,1,0,0,0
HS_ID_kaledupa_215,215,Indonesia,Wakatobi,Kaledupa,Ambeua Raya,Kaledupa,0.668,168,0.351,1,0,1,1,0.685,0.718,3.6,1,1,1,2,1,3,1,0.5,0.3,1.8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,1,0,0,,0,0,0,0,0,,1,0,0,0,0,0,0,0,1,Food security,0,IDR,"15,612.80",2012,1.37,3600000,4932000,266.67,365.3379,315.8946505,0.73,148.15,175.50,0.48,2.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no marine resources,Empty,7,6,6,1,0,1,1,1,1,0,0,0
HS_ID_wangiwangi_89,89,Indonesia,Wakatobi,Wangiwangi,Wandoka Selatan,WangiWangi,0.067,0.625,14.1,1,1,0,2,0.685,0.718,3.6,1,1,1,2,1,3,1,0.5,0.3,1.8,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,Motorboat,1,0,0,0,0,,1,0,0,0,0,1,0,1,1,Food & livelihood security,0,IDR,"15,612.80",2015,1.33,12000000,15960000,888.89,1182.2237,1022.238164,2.44,493.83,567.91,1.56,2.15,1,0,0,0,0,1,0,0,0,2,1,0,0,1,0,0,2,deep water,Empty,7,7,7,1,0,1,1,1,1,0,0,0
HS_ID_wangiwangi_91,91,Indonesia,Wakatobi,Wangiwangi,Kapota,WangiWangi,0.198,0.453,2.58,1,1,1,2,0.685,0.718,3.6,3,3,3,6,4,10,1,2.5,1.2,4.7,0,0,4,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,3,1,1,1,Traditiol Boat,0,1,1,1,1,Fish Trap,0,0,1,0,0,2,1,1,1,Food & livelihood security,0,IDR,"15,612.80",2015,1.33,12000000,15960000,888.89,1182.2237,1022.238164,2.44,189.13,217.50,0.60,2.15,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,seagrass,Empty,7,7,7,0,1,1,1,1,1,0,0,0
HS_ID_wangiwangi_94,94,Indonesia,Wakatobi,Wangiwangi,Kapota,WangiWangi,0.198,0.453,2.58,1,1,1,2,0.685,0.718,3.6,1,1,1,2,3,5,1,0.5,0.9,2.4,0,0,3,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,5,0.4,4,1,1,Traditiol Boat,0,1,1,1,1,Fishing net,0,0,0,1,0,2,1,1,1,Food & livelihood security,0,IDR,"15,612.80",2015,1.33,12000000,15960000,888.89,1182.2237,1022.238164,2.44,370.37,425.93,1.17,2.15,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,seagrass,Empty,7,7,7,1,0,1,1,1,1,0,0,0
HS_ID_wangiwangi_99,99,Indonesia,Wakatobi,Wangiwangi,Liya Mawi,WangiWangi,9.1,9.59,13.96,1,1,0,2,0.685,0.718,3.6,1,1,1,2,2,4,1,0.5,0.6,2.1,0,0,2,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,0.666666667,2,1,1,Traditiol Boat,0,1,1,1,1,Fish fence,0,1,0,0,0,2,1,1,1,Food & livelihood security,0,IDR,"15,612.80",2015,1.33,12000000,15960000,888.89,1182.2237,1022.238164,2.44,423.28,486.78,1.33,2.15,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,seagrass,Empty,7,6,6,1,0,1,1,1,1,0,0,0
HS_TZ_zanzibar_106,106,Tanzania,Zanzibar,Unguja North,Nungwi,Zanzibar,0.351,0.904,6.84,1,1,1,2,0.56,0.529,55.4,1,2,2,4,4,8,1,1.5,1.2,3.7,0,0,4,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,2,1,0,0,,0,0,1,1,0,Handline,0,0,0,0,1,0,1,1,1,Food & livelihood security,0,TZS,"3,972.60",2017,1.28,3200000,4096000,1407.21,1801.2288,1031.06278,3.86,380.33,278.67,0.76,2.15,1,1,0,0,0,2,0,0,0,1,1,1,0,0,0,0,1,coral reef,Empty,4,5,5,1,0,1,1,1,1,0,0,0
